"sample_id","transcriptome_diversity","group"
"GTEX-12BJ1-1526-SM-5LUAQ",0.794254248293557,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-12C56-0426-SM-5FQU1",0.791617628396754,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-12WSD-2026-SM-5HL7D",0.812330575948842,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-12WSK-1326-SM-5CVNM",0.806634256846921,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-12WSN-1826-SM-5LZUT",0.806181263511393,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-131XE-1526-SM-5KM1A",0.813353124471322,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-131XF-1126-SM-5HL8J",0.804356983530703,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-132AR-2526-SM-5PNVM",0.802888591318687,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-132NY-2026-SM-5L3FM",0.787315913776555,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-132QS-1626-SM-5K7YZ",0.788970586914451,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-1339X-1126-SM-5J2OI",0.807045703313092,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-1399R-0926-SM-5J2N8",0.798355412628414,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-1399S-1526-SM-5P9JC",0.779411826126496,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-139T6-0826-SM-5J1O2",0.805208059167654,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-139YR-1826-SM-5LZXA",0.812204356783134,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13D11-2026-SM-5IJBK",0.809579113473531,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13FH7-0626-SM-5KLZD",0.785492695043094,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13FLV-1326-SM-5L3EJ",0.793635812229937,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13FTW-1926-SM-5K7Y4",0.797163300383383,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13N1W-1926-SM-5IJCH",0.80428344009004,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13NYB-1326-SM-5K7Y1",0.796380781425303,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13O21-0726-SM-5L3EG",0.800041775398529,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13O61-1226-SM-5KM21",0.586275905991796,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13OVH-1826-SM-5K7YW",0.803407054582559,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13OVJ-1426-SM-5K7Z2",0.787116090009821,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13OVL-2726-SM-5J2MP",0.797443306516989,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13OW6-1626-SM-5IJD5",0.818051439004435,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13OW7-1926-SM-5LUB4",0.812253399695663,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13OW8-2426-SM-5L3ID",0.79604064833718,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13PL7-0526-SM-5J2MQ",0.782336981290208,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13PVQ-1926-SM-5L3GN",0.800791532693091,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13QBU-0826-SM-5IJBU",0.80675117259499,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13QJ3-1926-SM-5QGQM",0.809344439289985,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13RTK-0426-SM-5RQHT",0.799702725517738,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13U4I-1326-SM-5KM25",0.798451199249351,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13VXU-1126-SM-5LU3U",0.821265836377498,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13W3W-1826-SM-5IJDE",0.815866516347043,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-13X6H-1526-SM-5Q5E2",0.766131167033317,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-144GM-1626-SM-5O9AG",0.779599091052031,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-145MF-1526-SM-5LU95",0.805356651142718,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-146FH-1926-SM-5Q5B2",0.795247977233104,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-148VI-1226-SM-5RQJR",0.819215735262923,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-1497J-2126-SM-5NQB8",0.823256191512088,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-14BMU-1026-SM-5RQJ5",0.805783449656754,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-14DAQ-1626-SM-5S2R1",0.811033800730535,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-14DAR-0726-SM-5RQIA",0.801370455205113,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-14E7W-1926-SM-5S2R9",0.812445624588026,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-V955-1226-SM-4JBI9",0.805678163688815,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-VUSG-1026-SM-4KKZN",0.82806891760543,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-W5WG-2726-SM-4LMIC",0.796952884362395,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-WFG7-1226-SM-4LMK2",0.790620842642252,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-WFG8-1126-SM-4LVN1",0.799803710486875,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-WFON-1026-SM-4LVMD",0.80395388465386,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-WQUQ-1826-SM-4OOSD",0.809191392870336,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-WYVS-1026-SM-4SOJW",0.80838336553758,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-WZTO-1726-SM-4PQYV",0.821560733419858,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-X15G-1026-SM-4PQZF",0.805822873697098,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-X3Y1-1126-SM-4PQZ9",0.813126766734732,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-X4LF-0826-SM-4QASC",0.788830014073845,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-X5EB-1026-SM-46MVU",0.806635814322802,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-X8HC-1326-SM-46MWB",0.814792652340257,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XBED-1126-SM-48TCF",0.821726146999046,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XBEW-1526-SM-4AT4K",0.809703240649627,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XGQ4-1626-SM-4AT6J",0.808156956660731,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XQ3S-1026-SM-4BOPJ",0.799641114701788,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XQ8I-1826-SM-4BOOJ",0.809033425014387,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XUZC-0526-SM-4BOPF",0.794493772607648,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XXEK-0526-SM-4BRWD",0.816663024023492,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-XYKS-1026-SM-4BRVH",0.809865984474778,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-Y111-1826-SM-4SOIR",0.818193992239217,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-Y114-1126-SM-4TT7V",0.799407499829533,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-Y3I4-0926-SM-4TT2B",0.798405836659503,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-Y3IK-1326-SM-4YCD8",0.793985742319836,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-Y8E4-1926-SM-4VBPW",0.798568682717571,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-YB5E-1026-SM-5IFI2",0.794876434714532,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-YB5K-0626-SM-5LUB5",0.802500987582356,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-YEC3-2326-SM-5IFJF",0.808778393426407,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-YEC4-1226-SM-5CVLX",0.807726326739698,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-YJ8A-1426-SM-5PNV7",0.803686014388687,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-YJ8O-0326-SM-5RQJW",0.802834856262436,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-Z9EW-0326-SM-5CVM8",0.807959619894016,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZAK1-1826-SM-5HL93",0.812598858578167,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZF2S-1326-SM-4WWAZ",0.791270668270073,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZGAY-1526-SM-4WWEO",0.797044747348831,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZP4G-1126-SM-4WWCI",0.792483951333918,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZPIC-1926-SM-57WFQ",0.79279720403828,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZT9W-1426-SM-4YCD2",0.798795766387039,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZTSS-0826-SM-5985L",0.816061884409046,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZV7C-1326-SM-5BC7G",0.821353473341164,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZVP2-1426-SM-5NQ7P",0.806231867712486,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZVZP-1626-SM-5GIDJ",0.808309409687179,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZY6K-0826-SM-5A5L7",0.810890141598129,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZYFC-2226-SM-5NQ96",0.825960365897363,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZYFG-1226-SM-5GIC7",0.818005087757118,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZYVF-2526-SM-5E45C",0.816040397193245,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZYW4-1626-SM-5GIE6",0.806634375869191,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-ZYWO-1126-SM-5U3SH",0.81499250578262,"arora_gtex_mskccBatch_esophagus_gas"
"GTEX-111CU-0726-SM-5GZYD",0.780553004913349,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-111YS-0926-SM-5EGGI",0.769175574389128,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1122O-1726-SM-5GICM",0.74120747172833,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11DXX-1126-SM-5GZZK",0.761012400470774,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11DXY-1426-SM-5N9CN",0.74255512087308,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11DYG-1326-SM-5N9DO",0.802663565301931,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11DZ1-2026-SM-5A5KG",0.774171631760286,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11EQ9-0726-SM-5A5K2",0.754254237325508,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11GSP-1826-SM-5N9DQ",0.765633772270252,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11LCK-1726-SM-5S2OQ",0.746523447808456,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11NSD-1126-SM-5N9BQ",0.76461878719579,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11NUK-1326-SM-5P9GN",0.767855367379368,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11P7K-1326-SM-5BC5G",0.726772785005906,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11P81-0826-SM-5P9GR",0.746812488306304,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11P82-0526-SM-5986P",0.751739265247983,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11TT1-0526-SM-5P9JO",0.760334731326663,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11TUW-1326-SM-5EQKV",0.779071200874935,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11VI4-0526-SM-5EQ48",0.793016568985082,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11ZTS-2626-SM-5EGIC",0.752962109536516,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-11ZU8-1526-SM-5EGHX",0.760176374538953,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1211K-0926-SM-5FQTL",0.772225807448633,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1212Z-2126-SM-5FQTM",0.791472788418049,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12696-1326-SM-5FQTJ",0.768379013205436,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12C56-1226-SM-5FQSU",0.753868223816303,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12KS4-0926-SM-5BC5S",0.787928883190711,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12WSA-1426-SM-5EGJU",0.777955708332242,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12WSD-1826-SM-5GCOA",0.75748990984804,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12WSK-1126-SM-5LZV8",0.762854286835284,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12WSL-1526-SM-5GCP8",0.772366768402743,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-12ZZX-1326-SM-5DUWI",0.754731904199635,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-131XE-1426-SM-5HL7V",0.750547475903631,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-131XF-0826-SM-5GICG",0.768885241716678,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-131XG-1026-SM-5GCMX",0.766897190902923,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-131YS-1426-SM-5IJF7",0.762834011736537,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-132AR-2226-SM-5J2NT",0.730046113242492,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-132Q8-1826-SM-5EGIY",0.791572299877306,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-132QS-1426-SM-5P9GE",0.750445015299243,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-133LE-0626-SM-5IFFJ",0.788313182306747,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1399R-0826-SM-5IJEL",0.739199019268709,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1399S-1326-SM-5P9GH",0.74071632654247,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1399U-1026-SM-5J1OC",0.775648160878088,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-139T6-0626-SM-5IFF9",0.7648307032344,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-139TU-1226-SM-5J2NL",0.794326497127049,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-139UW-1126-SM-5IJEJ",0.789442872172722,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-139YR-1726-SM-5IFFK",0.743139784100746,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13CF3-1626-SM-5IFG9",0.769605523498901,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13D11-1926-SM-5IFGB",0.758447401936961,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13FH7-0526-SM-5IJF8",0.770052716172804,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13FHO-1726-SM-5IFGM",0.768213522323694,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13FLV-1126-SM-5J2NO",0.7775626142418,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13FTW-1626-SM-5KM4N",0.75752187325511,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13FTX-0526-SM-5IFGS",0.754212826894509,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13G51-0926-SM-5IFFU",0.780572333308245,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13O1R-1326-SM-5IJF5",0.781331554027246,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13O21-0626-SM-5IJDI",0.783358786837588,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13OVG-0626-SM-5IFEP",0.739231214836643,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13OVJ-1226-SM-5L3HA",0.768043853951228,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13OW8-2326-SM-5L3I9",0.774429788125576,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13PVQ-1726-SM-5IFF3",0.789774766728551,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13PVR-1826-SM-5Q5CC",0.736557927225093,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13QBU-1026-SM-5LU3R",0.766939498690166,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13QJ3-1726-SM-5RQK9",0.762226605386295,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13S86-0826-SM-5SI6J",0.773974597553369,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13U4I-1126-SM-5LU3S",0.776473043284812,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13W3W-1626-SM-5LU35",0.772967404079477,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13X6H-1326-SM-5LU42",0.765501786241348,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-13X6K-2126-SM-5O9D4",0.784556450045211,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-144FL-2726-SM-5O98Z",0.777488300580325,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-144GN-0626-SM-5O9B2",0.774353351532506,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-144GO-2726-SM-5O9A2",0.798155532115407,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-145LS-1826-SM-5LUAZ",0.807334080154548,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-145ME-0526-SM-5QGQV",0.781050574287607,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-145MN-1026-SM-5NQ9G",0.76104983735984,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-145MO-1426-SM-5Q5BS",0.775513136885303,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-146FH-1726-SM-5QGQ2",0.771792478846258,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-146FR-0426-SM-5SI97",0.763109350996648,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-147F3-0826-SM-5NQA7",0.764724232616326,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-1497J-2726-SM-5SI9W",0.775626700232498,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14AS3-0626-SM-5QGQD",0.734669519736032,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14BIN-2726-SM-5RQIE",0.76096338710468,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14BMU-0926-SM-5S2QB",0.768885953071484,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14C38-2126-SM-5RQJO",0.743256251506235,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14DAQ-1426-SM-5RQJD",0.776797220902616,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14E6E-0726-SM-5S2R3",0.757617796377987,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-14H4A-1626-SM-5SI69",0.74708805318533,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-N7MT-0326-SM-48TDP",0.785820536373206,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-NFK9-1126-SM-3LK78",0.761628354016607,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-NPJ8-1926-SM-3MJGB",0.764704919698264,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-O5YV-1026-SM-3LK72",0.76182538573241,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OIZG-1026-SM-3LK5X",0.74225457303764,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OIZH-0626-SM-3NB1L",0.756814708675297,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OIZI-1426-SM-3NB1T",0.771264002023008,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OOBK-0625-SM-3LK5P",0.769320192182574,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OXRK-1326-SM-3NB1A",0.761196761946689,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OXRL-0626-SM-3NM9C",0.7829990328524,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-OXRN-1726-SM-3NM9B",0.749468559415012,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-P4PP-0626-SM-3NM9X",0.789162576754277,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-P4PQ-0626-SM-3NMCU",0.764671006920071,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-P4QS-0626-SM-3NMD1",0.799677158239002,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-P4QT-0626-SM-3NMCP",0.305678340851286,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-P78B-1026-SM-3NMC4",0.799544075882492,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PLZ4-1626-SM-3P618",0.766077936300221,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PLZ5-0926-SM-3TW8L",0.770592312383918,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PLZ6-0526-SM-3P61C",0.747990004421306,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PSDG-1326-SM-48TD2",0.797699793427935,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PVOW-1626-SM-48TC9",0.770926896868948,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PWCY-0726-SM-48TCS",0.755341618683844,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-PWN1-0626-SM-48TDT",0.75655202213169,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-Q2AH-0826-SM-48TZN",0.767703721040351,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-Q2AI-0626-SM-48TZU",0.748523837632166,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QCQG-0626-SM-48U21",0.769335538636688,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QDVJ-0726-SM-48U1W",0.747136402199427,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QDVN-1026-SM-48TZA",0.770077691227192,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QEG5-1426-SM-447AS",0.775206620079234,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QESD-0826-SM-47J4G",0.762132017411209,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QLQ7-0926-SM-447BC",0.778934020953304,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QLQW-0526-SM-4R1KS",0.783869175346833,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QV44-1126-SM-4R1KO",0.76152325657486,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-QVUS-0626-SM-447CC",0.766196609692152,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R3RS-1326-SM-48FE7",0.783263391078461,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R45C-1226-SM-48FEE",0.794742090780476,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R53T-1126-SM-48FD4",0.77632245940423,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R55C-0826-SM-48FCL",0.760876949277811,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R55D-1126-SM-48FEB",0.793939997493639,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R55E-1326-SM-48FCR",0.77430788876261,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-R55G-1026-SM-48FDI",0.758949282446018,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-RM2N-0726-SM-48FD5",0.775177573084942,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-RN64-1026-SM-48FDX",0.748366102417997,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-RNOR-1226-SM-48FDQ",0.788004591050225,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-RTLS-1126-SM-46MUQ",0.777419553882026,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-RU72-0726-SM-46MUW",0.799421931185846,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S32W-0926-SM-4AD5X",0.751717105953648,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S33H-0826-SM-4AD5Y",0.771699172081008,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S341-0526-SM-4AD5U",0.757795424699128,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S3XE-0926-SM-4AD4S",0.756953509532262,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S4P3-0426-SM-4AD56",0.753537304471212,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S4Q7-0626-SM-4AD5M",0.760708487043436,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-S95S-0426-SM-4B64I",0.759640499931011,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-SE5C-1226-SM-4BRWV",0.759884588230756,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-SNMC-0526-SM-4DM69",0.751154813070844,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-T2IS-0826-SM-4DM6L",0.782676064987589,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-T5JC-1726-SM-4DM6U",0.776283199448808,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-T5JW-1326-SM-4DM5G",0.766146671446395,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-T6MO-0526-SM-4DM6R",0.754486404869728,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-T8EM-0526-SM-4DM64",0.743662719616617,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-TKQ1-0326-SM-4DXSM",0.765764503707695,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-TML8-1526-SM-4DXUX",0.756634688921433,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-TSE9-1226-SM-4DXTM",0.782526381568106,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-U3ZH-1026-SM-4DXUZ",0.774509596852643,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-U3ZM-0526-SM-4DXTB",0.762464412691899,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-U4B1-0826-SM-4DXTW",0.76970839115161,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-U8XE-1726-SM-4E3IF",0.761040045715651,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-UPIC-1026-SM-4IHLT",0.785042086821424,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-UPK5-1226-SM-4IHL8",0.785894775813713,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-V955-1126-SM-4JBH3",0.777091306810501,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-VJYA-0726-SM-4KL1T",0.758288800865403,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-VUSG-1226-SM-4KKZF",0.753611905786174,"arora_gtex_mskccBatch_esophagus_muc"
"GTEX-W5WG-1626-SM-4LMKG",0.75814736262184,"arora_gtex_mskccBatch_esophagus_muc"
